genome_id,media_id,group_id
GCF_002090195.1,RCH2_defined_noCarbon_cpd00076,set4IT084
GCF_002090195.1,RCH2_defined_noCarbon_cpd00076,set5IT030
GCF_002090195.1,RCH2_defined_noCarbon_cpd00137,set5IT002
GCF_002090195.1,RCH2_defined_noCarbon_cpd00137,set5IT044
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00182,set6IT066
GCF_002090195.1,RCH2_defined_noCarbon_cpd00027,set6IT036
GCF_002090195.1,RCH2_defined_noCarbon_cpd00027,set6IT074
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_-6447438133475219131,set6IT024
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00367,set6IT032
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00367,set6IT070
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00307,set6IT034
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00307,set6IT072
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00117,set6IT021
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00117,set6IT059
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00550,set6IT020
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00550,set6IT058
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd11589,set6IT022
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd11589,set6IT060
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00033,set6IT011
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00246,set6IT069
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00035,set6IT051
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00051,set6IT001
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00051,set6IT039
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00132,set6IT008
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00132,set6IT046
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00041,set6IT004
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00274,set6IT023
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00023,set6IT005
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00023,set6IT043
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00053,set6IT009
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00053,set6IT047
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00119,set6IT002
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00119,set6IT040
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00322,set6IT015
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00322,set6IT053
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00107,set6IT016
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00107,set6IT054
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00039,set6IT003
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00039,set6IT041
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00066,set6IT017
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00066,set6IT055
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00129,set6IT012
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00129,set6IT050
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00054,set6IT044
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00161,set6IT007
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00161,set6IT045
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00065,set6IT019
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00065,set6IT057
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00069,set6IT056
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00156,set6IT014
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00122,set6IT026
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd24435,set6IT027
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd24435,set6IT065
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00118,set6IT025
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00118,set6IT063
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00209,set6IT037
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00209,set6IT075
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00184,set6IT030
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00184,set6IT068
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00151,set6IT071
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00073,set6IT038
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00073,set6IT076
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00249,set6IT029
GCF_002090195.1,RCH2_defined_Glucose_noNitrogen_cpd00249,set6IT067
GCF_000203935.1,RCH2_defined_noCarbon_-6447438133475219131,set2IT005
GCF_000203935.1,RCH2_defined_noCarbon_-6447438133475219131,set2IT014
GCF_000203935.1,RCH2_defined_noCarbon_cpd00367,set2IT011
GCF_000203935.1,RCH2_defined_noCarbon_cpd00367,set2IT020
GCF_000203935.1,RCH2_defined_noCarbon_cpd27103,set2IT007
GCF_000203935.1,RCH2_defined_noCarbon_cpd27103,set2IT016
GCF_000203935.1,RCH2_defined_noCarbon_cpd00179,set1H27
GCF_000203935.1,RCH2_defined_noCarbon_cpd00179,set1H43
GCF_000203935.1,RCH2_defined_noCarbon_cpd00246,set2IT010
GCF_000203935.1,RCH2_defined_noCarbon_cpd00246,set2IT019
GCF_000203935.1,RCH2_defined_noCarbon_cpd00035,set1H13
GCF_000203935.1,RCH2_defined_noCarbon_cpd00035,set1H29
GCF_000203935.1,RCH2_defined_noCarbon_cpd00224,set1H28
GCF_000203935.1,RCH2_defined_noCarbon_cpd00322,set2IT003
GCF_000203935.1,RCH2_defined_noCarbon_cpd00322,set2IT012
GCF_000203935.1,RCH2_defined_noCarbon_cpd00107,set2IT004
GCF_000203935.1,RCH2_defined_noCarbon_cpd00107,set2IT013
GCF_000203935.1,RCH2_defined_noCarbon_cpd00130,set1H18
GCF_000203935.1,RCH2_defined_noCarbon_cpd00130,set1H34
GCF_000203935.1,RCH2_defined_noCarbon_cpd00054,set1H16
GCF_000203935.1,RCH2_defined_noCarbon_cpd00054,set1H32
GCF_000203935.1,RCH2_defined_noCarbon_cpd00161,set1H15
GCF_000203935.1,RCH2_defined_noCarbon_cpd00122,set2IT006
GCF_000203935.1,RCH2_defined_noCarbon_cpd00122,set2IT015
GCF_000203935.1,RCH2_defined_noCarbon_cpd00029,set1H26
GCF_000203935.1,RCH2_defined_noCarbon_cpd00029,set1H42
GCF_000203935.1,RCH2_defined_noCarbon_-4818729677292480068,set1H22
GCF_000203935.1,RCH2_defined_noCarbon_-4818729677292480068,set1H38
GCF_000203935.1,RCH2_defined_noCarbon_cpd00106,set1H25
GCF_000203935.1,RCH2_defined_noCarbon_cpd00106,set1H41
GCF_000203935.1,RCH2_defined_noCarbon_cpd00159,set1H23
GCF_000203935.1,RCH2_defined_noCarbon_cpd00159,set1H39
GCF_000203935.1,RCH2_defined_noCarbon_cpd00141,set1H20
GCF_000203935.1,RCH2_defined_noCarbon_cpd00141,set1H36
GCF_000203935.1,RCH2_defined_noCarbon_cpd00036,set1H21
GCF_000203935.1,RCH2_defined_noCarbon_cpd00036,set1H37
GCF_000203935.1,RCH2_defined_noCarbon_cpd00076,set1H47
GCF_000203935.1,RCH2_defined_noCarbon_cpd00076,set1H48
GCF_000203935.1,RCH2_defined_noCarbon_cpd00184,set2IT009
GCF_000203935.1,RCH2_defined_noCarbon_cpd00184,set2IT018
GCF_000203935.1,RCH2_defined_noCarbon_cpd01741,set1H35
GCF_000203935.1,RCH2_defined_noCarbon_cpd00249,set2IT008
GCF_000203935.1,RCH2_defined_noCarbon_cpd00249,set2IT017
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00033,set2IT024
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00033,set2IT029
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00035,set2IT026
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00035,set2IT031
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00051,set1H10
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00051,set1H5
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00132,set1H1
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00132,set1H6
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00053,set2IT023
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00053,set2IT028
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00322,set2IT027
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00322,set2IT032
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00129,set2IT025
GCF_000203935.1,RCH2_defined_noNitrogen_cpd00129,set2IT030
