orgId	fit.genomics Name	Scientific  Name as shown in KBase	RefSeq/Genome ID	Media w/o Carbon and Nitrogrn source	Kbase Template Media	Carbon and Nitrogen Cpds IDs	Name/Media ID	Group	Condition	Description
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00066	set3IT074	nitrogen source	L-Phenylalanine	L-Phenylalanine (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00054	set2IT019	nitrogen source	L-Serine	L-Serine (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00054	set3IT067	nitrogen source	L-Serine	L-Serine (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00161	set2IT020	nitrogen source	L-Threonine	L-Threonine (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00161	set3IT068	nitrogen source	L-Threonine	L-Threonine (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd24435	set2IT030	nitrogen source	Parabanic Acid	Parabanic Acid (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd24435	set3IT078	nitrogen source	Parabanic Acid	Parabanic Acid (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00209	set2IT034	nitrogen source	Sodium nitrate	nitrate (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00209	set3IT082	nitrogen source	Sodium nitrate	nitrate (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00073	set2IT035	nitrogen source	Urea	Urea (N)
azobra	Azospirillum brasilense Sp245	Azospirillum brasilense Sp245	GCF_000237365.1	RCH2_defined_noNitrogen	RCH2_defined_noNitrogen	cpd00073	set3IT083	nitrogen source	Urea	Urea (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	0	set6IT059	carbon source	2-Deoxy-D-ribonic acid lithium salt	2-Deoxy-D-ribonic lithium salt (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01242	set6IT055	carbon source	2-Deoxy-D-Ribose	2-Deoxy-D-Ribose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01242	set6IT056	carbon source	2-Deoxy-D-Ribose	2-Deoxy-D-Ribose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01242	set6IT057	carbon source	2-Deoxy-D-Ribose	2-Deoxy-D-Ribose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01242	set6IT058	carbon source	2-Deoxy-D-Ribose	2-Deoxy-D-Ribose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	0	set8IT028	carbon source	2-Deoxyadenosine 5-monophosphate	2-Deoxyadenosine 5-monophosphate 5 mM (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00117	set1IT026	carbon source	D-Alanine	D-Alanine (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00082	set1IT002	carbon source	D-Fructose	D-Fructose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00108	set1IT005	carbon source	D-Galactose	D-Galactose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00280	set1IT015	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00222	set1IT008	carbon source	D-Gluconic Acid sodium salt	D-Gluconic Acid (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd27103	set2IT079	carbon source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00027	set1IT001	carbon source	D-Glucose	D-Glucose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00027	set6IT053	carbon source	D-Glucose	D-Glucose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00027	set6IT054	carbon source	D-Glucose	D-Glucose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00027	set8IT025	carbon source	D-Glucose	D-Glucose 20 mM (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00027	set8IT034	carbon source	D-Glucose	D-Glucose 20 mM (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00314	set1IT014	carbon source	D-Mannitol	D-Mannitol (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00138	set1IT029	carbon source	D-Mannose	D-Mannose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00105	set1IT007	carbon source	D-Ribose	D-Ribose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00588	set1IT016	carbon source	D-Sorbitol	D-Sorbitol (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00154	set2IT070	carbon source	D-Xylose	D-Xylose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	0	set8IT022	carbon source	Deoxyribonucleic acid from herring sperm	Deoxyribonucleic from herring sperm 10 mg/mL (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	0	set8IT031	carbon source	Deoxyribonucleic acid from herring sperm	Deoxyribonucleic from herring sperm 10 mg/mL (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd24418	set2IT077	carbon source	Gly-Glu	Gly-Glu (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00035	set1IT023	carbon source	L-Alanine	L-Alanine (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00224	set1IT004	carbon source	L-Arabinose	L-Arabinose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00051	set2IT076	carbon source	L-Arginine	L-Arginine (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00132	set1IT020	carbon source	L-Asparagine	L-Asparagine (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00751	set2IT071	carbon source	L-Fucose	L-Fucose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00053	set1IT021	carbon source	L-Glutamine	L-Glutamine (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00119	set1IT019	carbon source	L-Histidine	L-Histidine (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00130	set1IT018	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00066	set1IT024	carbon source	L-Phenylalanine	L-Phenylalanine (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00129	set1IT022	carbon source	L-Proline	L-Proline (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00396	set1IT006	carbon source	L-Rhamnose monohydrate	L-Rhamnose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00065	set1IT025	carbon source	L-Tryptophan	L-Tryptophan (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00121	set2IT074	carbon source	m-Inositol	m-Inositol (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00122	set1IT028	carbon source	N-Acetyl-D-Glucosamine	NAG (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	0	set8IT027	carbon source	Phenylacetic acid	Phenylacetic 5 mM (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	0	set8IT036	carbon source	Phenylacetic acid	Phenylacetic 5 mM (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00118	set1IT027	carbon source	Putrescine Dihydrochloride	Putrescine (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00221;cpd00159	set1IT011	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00221	set1IT009	carbon source	Sodium D-Lactate	D-Lactate (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00159	set1IT010	carbon source	Sodium L-Lactate	L-Lactate (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00020	set1IT012	carbon source	Sodium pyruvate	pyruvate (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00036	set1IT013	carbon source	Sodium succinate dibasic hexahydrate	succinate (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00076	set1IT003	carbon source	Sucrose	Sucrose (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00137	set2IT072	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01741	set1IT017	carbon source	Tween 20	Tween 20 (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00306	set2IT073	carbon source	Xylitol	Xylitol (C)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00013	set3IT078	nitrogen source	Ammonium chloride	Ammonium chloride (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	0	set3IT071	nitrogen source	Carnitine Hydrochloride	Carnitine Hydrochloride (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00117	set3IT068	nitrogen source	D-Alanine	D-Alanine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00035	set3IT064	nitrogen source	L-Alanine	L-Alanine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00132	set3IT061	nitrogen source	L-Asparagine	L-Asparagine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00274	set3IT070	nitrogen source	L-Citrulline	L-Citrulline (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00023	set3IT058	nitrogen source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00053	set3IT062	nitrogen source	L-Glutamine	L-Glutamine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00322	set3IT065	nitrogen source	L-Isoleucine	L-Isoleucine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00039	set3IT056	nitrogen source	L-Lysine	L-Lysine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00066	set3IT066	nitrogen source	L-Phenylalanine	L-Phenylalanine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00129	set3IT063	nitrogen source	L-Proline	L-Proline (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00054	set3IT059	nitrogen source	L-Serine	L-Serine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00122	set3IT075	nitrogen source	N-Acetyl-D-Glucosamine	NAG (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00118	set3IT074	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)
Bfirm	Burkholderia phytofirmans PsJN	Paraburkholderia phytofirmans PsJN	GCF_000020125.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00249	set3IT077	nitrogen source	Uridine	Uridine (N)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		0	set1IT006	carbon source	a-Cyclodextrin	a-Cyclodextrin (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		0	set1IT023	carbon source	a-Cyclodextrin	a-Cyclodextrin (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		0	set1IT040	carbon source	a-Cyclodextrin	a-Cyclodextrin (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd01354	set1IT016	carbon source	Beta-Lactose	Beta-Lactose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd01354	set1IT033	carbon source	Beta-Lactose	Beta-Lactose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd01354	set1IT050	carbon source	Beta-Lactose	Beta-Lactose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00158	set1IT007	carbon source	D-Cellobiose	D-Cellobiose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00158	set1IT024	carbon source	D-Cellobiose	D-Cellobiose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00158	set1IT041	carbon source	D-Cellobiose	D-Cellobiose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00027	set1IT001	carbon source	D-Glucose	D-Glucose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00027	set1IT018	carbon source	D-Glucose	D-Glucose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00027	set1IT035	carbon source	D-Glucose	D-Glucose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00179	set1IT003	carbon source	D-Maltose monohydrate	D-Maltose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00179	set1IT020	carbon source	D-Maltose monohydrate	D-Maltose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00179	set1IT037	carbon source	D-Maltose monohydrate	D-Maltose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00314	set1IT008	carbon source	D-Mannitol	D-Mannitol (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00314	set1IT025	carbon source	D-Mannitol	D-Mannitol (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00314	set1IT042	carbon source	D-Mannitol	D-Mannitol (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00138	set1IT017	carbon source	D-Mannose	D-Mannose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00138	set1IT034	carbon source	D-Mannose	D-Mannose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00138	set1IT051	carbon source	D-Mannose	D-Mannose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00382	set1IT005	carbon source	D-Raffinose pentahydrate	D-Raffinose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00382	set1IT022	carbon source	D-Raffinose pentahydrate	D-Raffinose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00382	set1IT039	carbon source	D-Raffinose pentahydrate	D-Raffinose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd01030	set1IT015	carbon source	D-Salicin	D-Salicin (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd01030	set1IT032	carbon source	D-Salicin	D-Salicin (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd01030	set1IT049	carbon source	D-Salicin	D-Salicin (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00154	set1IT004	carbon source	D-Xylose	D-Xylose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00154	set1IT021	carbon source	D-Xylose	D-Xylose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00154	set1IT038	carbon source	D-Xylose	D-Xylose (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00035	set1IT013	carbon source	L-Alanine	L-Alanine (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00035	set1IT030	carbon source	L-Alanine	L-Alanine (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00035	set1IT047	carbon source	L-Alanine	L-Alanine (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00023	set1IT010	carbon source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00023	set1IT027	carbon source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00023	set1IT044	carbon source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00129	set1IT012	carbon source	L-Proline	L-Proline (C)
Caulo	Caulobacter crescentus NA1000	Caulobacter crescentus NA1000	GCF_000022005.1	M2_noCarbon		cpd00129	set1IT029	carbon source	L-Proline	L-Proline (C)
